game_title,user_review_count,critic_review_count,developer,platforms,platform_count,Avg_Rank,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Total_Sales,metascore,Difficulty_Easy,Difficulty_Just_Right,Difficulty_Simple,Difficulty_Tough,Difficulty_Unforgiving,Play Time_<_1_Hour,Play Time_>=_80_Hours,Play Time_~1_Hour,Play Time_~12_Hours,Play Time_~2_Hours,Play Time_~20_Hours,Play Time_~4_Hours,Play Time_~40_Hours,Play Time_~60_Hours,Play Time_~8_Hours,Completion_Beat_It,Completion_Conquered_It,Completion_Halfway,Completion_Played_It,Completion_Tried_It,vader_sentiment_mean,textblob_sentiment_mean,hf_sentiment_mean,global_user_score_mean,user_score_mean,composite_sentiment_correlation_user_mean,composite_sentiment_correlation_global_mean,composite_sentiment_confidence_mean,composite_sentiment_adaptive_mean
phantasy star universe,23.0,34.0,Sonic Team,"xbox-360, pc, playstation-2",3.0,8864.5,2006,Role-Playing,Sega,0.09,0.02,0.19,0.01,0.31,64,26.37,54.95,6.59,11.54,0.55,0.97,35.92,0.0,5.83,0.0,13.59,0.0,20.39,21.36,1.94,21.69,20.63,9.35,25.57,22.75,0.659,0.143,0.476,6.938,7.25,0.427,0.412,0.44,0.529
phantom brave,21.0,40.0,Nippon Ichi Software,"wii, pc, playstation-2, psp",4.0,9046.0,2004,Role-Playing,Tecmo Koei,0.07,0.05,0.0,0.02,0.14,81,3.4,59.86,1.36,31.29,4.08,0.0,48.82,0.0,0.59,0.0,8.24,1.18,18.24,22.35,0.59,35.23,13.01,8.67,23.44,19.65,0.707,-0.02,0.19,8.12,6.4,0.287,0.259,0.25,0.4
phineas and ferb: across the 2nd dimension,22.0,13.0,High Impact Games,"wii, playstation-3, ds, psp",4.0,4149.33,2011,Action,Disney Interactive Studios,0.83,0.5,0.0,0.15,1.48,63,60.0,26.67,13.33,0.0,0.0,0.0,0.0,4.0,4.0,0.0,32.0,12.0,24.0,12.0,12.0,50.0,12.5,0.0,20.0,17.5,0.692,0.058,0.713,7.02,7.867,0.493,0.483,0.488,0.695
phoenix wright: ace attorney,374.0,53.0,Capcom,"wii, ds",2.0,2084.0,2005,Adventure,Capcom,0.49,0.07,0.39,0.05,1.0,81,8.4,75.0,0.93,15.37,0.29,0.0,1.78,0.0,18.28,0.13,58.91,1.78,10.59,0.85,7.69,29.1,57.09,3.77,5.79,4.25,0.767,0.121,0.695,8.912,8.784,0.532,0.519,0.552,0.709
phoenix wright: ace attorney - dual destinies,283.0,63.0,Capcom,3ds,1.0,5023.0,2013,Adventure,Capcom,0.0,0.0,0.38,0.0,0.38,81,22.7,67.21,2.43,7.3,0.36,0.0,1.33,0.24,8.1,0.12,51.39,0.48,33.25,2.78,2.3,26.83,51.79,7.72,9.79,3.86,0.699,0.104,0.123,7.9,7.488,0.301,0.274,0.296,0.352
phoenix wright: ace attorney - justice for all,206.0,51.0,Capcom,"wii, ds",2.0,3486.0,2006,Adventure,Capcom,0.24,0.05,0.26,0.03,0.5800000000000001,76,7.48,73.69,0.61,17.81,0.41,0.0,2.03,0.09,19.8,0.09,57.92,2.03,9.48,0.55,8.01,26.9,58.77,3.38,5.86,5.1,0.41,0.061,0.206,8.509,7.571,0.224,0.212,0.23,0.271
phoenix wright: ace attorney - trials and tribulations,251.0,45.0,Capcom,"wii, ds",2.0,3047.0,2007,Adventure,Capcom,0.33,0.05,0.25,0.04,0.67,81,6.5,76.32,0.65,15.6,0.94,0.0,1.87,0.0,16.45,0.0,58.72,1.58,13.3,1.48,6.6,24.68,59.85,3.06,6.41,6.0,0.763,0.198,0.629,8.986,9.381,0.532,0.519,0.556,0.668
phoenix wright: ace attorney trilogy,259.0,34.0,NATSUME ATARI Inc.,"pc, 3ds",2.0,15832.0,2014,Adventure,Capcom,0.0,0.0,0.02,0.0,0.02,81,3.73,77.59,0.83,17.43,0.41,0.97,22.33,0.32,4.53,0.0,4.21,0.32,20.71,46.6,0.0,18.49,42.18,16.47,18.99,3.87,0.668,0.125,0.218,8.629,8.156,0.331,0.309,0.335,0.401
picross 3d,45.0,35.0,HAL Labs,ds,1.0,3817.0,2009,Puzzle,Nintendo,0.3,0.03,0.16,0.03,0.52,83,7.36,66.89,1.0,23.08,1.67,0.0,13.19,0.0,4.17,0.0,19.44,0.0,42.36,15.97,4.86,20.11,30.36,21.06,21.44,7.02,0.896,0.046,0.373,8.2,8.769,0.434,0.404,0.435,0.591
picross ds,30.0,33.0,Jupiter Corporation,ds,1.0,3925.0,2007,Puzzle,Nintendo,0.17,0.02,0.3,0.02,0.51,83,5.93,70.34,0.85,20.76,2.12,0.0,12.3,0.82,9.02,0.0,18.03,0.82,35.25,15.57,8.2,20.0,30.27,13.69,28.11,7.93,0.447,0.006,-0.012,7.4,9.5,0.14,0.12,0.055,-0.026
pikmin,263.0,39.0,Nintendo,"wii, nintendo-switch, gamecube",3.0,1127.0,2001,Strategy,Nintendo,0.78,0.25,0.56,0.04,1.63,89,5.39,59.94,0.65,30.02,4.0,0.3,2.71,0.0,21.99,1.05,37.8,4.67,11.3,6.02,14.16,26.83,32.88,9.43,18.13,12.73,0.644,0.134,0.466,8.586,8.053,0.415,0.401,0.42,0.504
pikmin 2,273.0,54.0,Nintendo,"nintendo-switch, gamecube",2.0,1671.0,2004,Strategy,Nintendo,0.48,0.13,0.56,0.03,1.2,90,5.03,59.41,0.52,32.09,2.96,0.0,6.76,0.0,10.45,0.0,31.97,0.82,36.68,9.63,3.69,30.04,31.78,9.39,17.6,11.19,0.561,0.102,0.385,8.993,9.278,0.35,0.337,0.355,0.436
pikmin 3,835.0,79.0,Nintendo,wii-u,1.0,1845.0,2013,Strategy,Nintendo,0.45,0.31,0.29,0.06,1.11,87,7.44,68.83,0.48,21.07,2.19,0.44,4.06,0.29,21.19,0.29,44.12,0.73,20.75,3.77,4.35,34.75,24.7,13.75,19.61,7.19,0.698,0.133,0.563,8.8,9.2,0.466,0.453,0.483,0.593
pillars of eternity,2733.0,71.0,Obsidian Entertainment,pc,1.0,15926.0,2014,Role-Playing,Paradox Interactive,0.0,0.01,0.0,0.0,0.01,89,3.34,59.37,1.86,32.84,2.6,1.92,30.35,0.32,0.32,0.32,3.83,0.96,19.17,42.81,0.0,37.17,12.91,16.38,26.3,7.24,0.552,0.05,-0.069,8.4,7.085,0.168,0.142,0.147,0.158
pilotwings resort,110.0,64.0,Monster Games Inc.,3ds,1.0,2171.0,2011,Simulation,Nintendo,0.4,0.36,0.13,0.07,0.96,71,22.47,56.85,4.94,15.06,0.67,0.43,0.43,0.0,31.49,1.7,26.38,8.51,7.66,1.28,22.13,32.14,15.78,20.37,22.09,9.61,0.865,0.139,0.192,7.1,7.425,0.39,0.357,0.41,0.512
pimp my ride,9.0,14.0,Eutechnyx,"xbox-360, playstation-2",2.0,10179.5,2008,Racing,Activision,0.2,0.01,0.0,0.02,0.23,38,35.14,27.03,27.03,8.11,2.7,11.11,3.7,3.7,14.81,11.11,7.41,33.33,3.7,0.0,11.11,40.35,7.02,5.26,24.56,22.81,0.033,-0.311,-0.498,3.3,3.5,-0.268,-0.289,-0.393,-0.395
pinball hall of fame: the gottlieb collection,4.0,27.0,Farsight Studios,"wii, psp",2.0,9267.6,2004,Misc,Play It,0.59,0.16,0.0,0.07,0.8200000000000001,73,12.12,69.7,6.06,12.12,0.0,6.67,20.0,6.67,13.33,0.0,26.67,0.0,13.33,6.67,6.67,21.13,5.63,11.27,35.21,26.76,0.95,-0.021,-0.931,6.5,9.0,-0.035,-0.107,0.006,0.019
pinball hall of fame: the williams collection,7.0,18.0,Farsight Studios,"wii, playstation-3, xbox-360, 3ds",4.0,8426.2,2008,Misc,System 3,0.91,0.04,0.0,0.09,1.04,83,17.24,62.07,0.0,17.24,3.45,0.0,61.54,0.0,7.69,0.0,7.69,7.69,0.0,15.38,0.0,20.55,9.59,8.22,45.21,16.44,0.907,0.123,0.168,6.77,8.3,0.389,0.354,0.398,0.503
ping pals,4.0,17.0,WayForward,ds,1.0,10073.0,2004,Misc,THQ,0.1,0.0,0.0,0.01,0.11,28,5.0,10.0,80.0,5.0,0.0,8.33,0.0,8.33,8.33,8.33,8.33,25.0,0.0,0.0,33.33,25.0,12.5,2.08,31.25,29.17,0.28,-0.09,-0.058,4.3,6.5,0.04,0.023,0.007,0.07
pirates of the caribbean,10.0,30.0,Akella,"pc, xbox",2.0,6049.0,2003,Role-Playing,Ubisoft,0.22,0.06,0.0,0.01,0.29,65,5.56,27.78,0.0,52.78,13.89,6.67,6.67,0.0,6.67,0.0,13.33,0.0,40.0,20.0,6.67,17.11,13.16,7.89,34.21,27.63,0.169,-0.046,0.187,7.72,7.6,0.106,0.102,0.099,0.171
pirates of the caribbean: dead man's chest,8.0,34.0,Griptonite Games,"ds, psp, game-boy-advance",3.0,5645.33,2006,Adventure,Disney Interactive Studios,0.81,0.1399999999999999,0.0,0.05,1.0,52,28.95,57.89,0.0,10.53,2.63,3.33,0.0,3.33,16.67,10.0,16.67,10.0,16.67,6.67,16.67,42.59,27.78,3.7,11.11,14.81,0.238,0.179,0.099,5.4,6.0,0.169,0.164,0.143,0.123
pirates of the caribbean: the legend of jack sparrow,13.0,32.0,7 Studios,"pc, playstation-2",2.0,6738.0,2006,Adventure,Ubisoft,0.12,0.09,0.0,0.03,0.24,51,20.97,58.06,0.0,17.74,3.23,0.0,3.03,0.0,45.45,3.03,18.18,3.03,3.03,0.0,24.24,30.89,10.57,14.63,22.76,21.14,0.948,0.508,1.0,7.1,10.0,0.824,0.818,0.88,0.878
pirates: the legend of black kat,10.0,24.0,Westwood Studios,"playstation-2, xbox",2.0,10687.5,2002,Adventure,Electronic Arts,0.12,0.06,0.0,0.02,0.2,72,20.51,76.92,0.0,2.56,0.0,0.0,0.0,0.0,18.75,0.0,50.0,0.0,18.75,12.5,0.0,31.34,10.45,13.43,26.87,17.91,0.805,0.015,0.511,7.92,9.8,0.444,0.422,0.427,0.624
pitfall: the lost expedition,8.0,35.0,Edge of Reality,"pc, playstation-2, xbox, gamecube",4.0,10795.5,2004,Platform,Activision,0.26,0.13,0.0,0.03,0.42,73,5.13,66.67,0.0,25.64,2.56,0.0,0.0,0.0,25.0,0.0,37.5,6.25,18.75,0.0,12.5,37.1,14.52,14.52,22.58,11.29,0.653,0.183,0.714,8.031,9.462,0.522,0.516,0.538,0.646
pixeljunk monsters deluxe,28.0,27.0,Q-Games,psp,1.0,9855.0,2010,Strategy,Sony,0.11,0.0,0.0,0.01,0.12,86,5.0,57.5,0.0,35.0,2.5,0.0,10.0,0.0,0.0,0.0,30.0,0.0,60.0,0.0,0.0,15.0,7.0,18.0,33.0,27.0,0.771,0.116,0.009,7.9,7.25,0.287,0.253,0.264,0.312
planet of the apes,9.0,11.0,Visiware Studios,pc,1.0,14563.0,2001,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,41,3.85,26.92,0.0,57.69,11.54,0.0,0.0,0.0,53.33,0.0,6.67,20.0,6.67,0.0,13.33,31.58,10.53,0.0,42.11,15.79,0.038,0.02,-0.163,4.0,5.5,-0.039,-0.046,-0.039,-0.051
planet puzzle league,13.0,25.0,Intelligent Systems,ds,1.0,5469.0,2007,Puzzle,Nintendo,0.14,0.01,0.16,0.01,0.32,86,11.76,80.0,1.18,4.71,2.35,6.12,6.12,4.08,34.69,0.0,16.33,8.16,4.08,0.0,20.41,28.57,16.33,5.61,38.27,11.22,0.08,-0.039,-0.986,7.2,9.0,-0.338,-0.372,-0.34,-0.479
plants vs. zombies,1463.0,41.0,PopCap,"playstation-3, xbox-360, pc, ds, playstation-vita",5.0,7271.25,2011,Strategy,Mastertronic,1.37,0.19,0.0,0.12,1.6799999999999995,87,17.95,70.33,2.6,8.65,0.47,0.38,7.17,0.25,20.13,1.51,31.7,5.16,16.86,4.53,12.33,43.03,31.61,6.75,11.47,7.14,0.705,0.106,0.434,8.477,8.508,0.414,0.396,0.408,0.498
playboy: the mansion,0.0,43.0,Cyberlore Studios,"pc, playstation-2, xbox",3.0,9259.5,2005,Simulation,Ubisoft,0.17,0.1,0.0,0.03,0.3,61,46.81,19.15,21.28,10.64,2.13,8.7,4.35,4.35,13.04,4.35,39.13,8.7,4.35,4.35,8.7,28.28,6.06,9.09,28.28,28.28,0.381,0.071,-0.13,7.029,6.429,0.098,0.078,0.118,0.115
playstation all-stars battle royale,644.0,69.0,SuperBot Entertainment,"playstation-3, playstation-vita",2.0,3002.5,2012,Action,Sony,0.76,0.43,0.05,0.24,1.48,74,17.77,69.2,4.07,8.68,0.27,4.77,11.93,4.34,19.96,3.47,25.38,5.86,13.02,1.52,9.76,37.69,25.38,8.94,21.92,6.06,0.661,0.102,0.025,7.401,7.462,0.253,0.224,0.26,0.306
playstation move heroes,20.0,39.0,Nihilistic,playstation-3,1.0,8268.0,2011,Platform,Sony,0.08,0.06,0.0,0.03,0.17,53,18.18,59.09,4.55,18.18,0.0,0.0,10.0,10.0,10.0,10.0,40.0,20.0,0.0,0.0,0.0,17.24,10.34,12.07,22.41,37.93,0.82,0.103,-0.18,6.6,8.6,0.231,0.189,0.222,0.318
pokemon art academy,25.0,22.0,Headstrong Games,3ds,1.0,4046.0,2014,Misc,Nintendo,0.18,0.12,0.16,0.03,0.49,76,23.96,54.17,14.58,6.77,0.52,2.67,20.0,4.0,8.0,1.33,12.0,6.67,24.0,12.0,9.33,22.82,13.42,21.48,33.22,9.06,0.597,-0.082,-0.147,7.4,6.2,0.112,0.078,0.139,0.224
pokemon battle revolution,145.0,34.0,Genius Sonority Inc.,wii,1.0,1141.0,2006,Role-Playing,Nintendo,0.8,0.38,0.3,0.13,1.6100000000000003,53,20.34,56.68,5.75,15.37,1.86,0.56,9.52,1.4,18.77,2.24,29.97,5.88,18.49,3.92,9.24,34.61,16.18,10.08,23.37,15.76,0.58,0.021,-0.13,6.4,6.135,0.146,0.115,0.128,0.165
pokemon channel,36.0,21.0,Ambrella,gamecube,1.0,5052.0,2003,Adventure,Nintendo,0.24,0.06,0.07,0.01,0.38,55,20.76,11.4,66.67,0.29,0.88,0.87,7.86,1.31,20.09,2.18,28.82,10.92,8.73,3.49,15.72,35.64,38.62,3.77,13.81,8.16,0.824,0.012,-0.009,6.0,7.875,0.264,0.226,0.242,0.346
pokemon conquest,150.0,40.0,Koei Tecmo Games,ds,1.0,1988.0,2012,Role-Playing,Nintendo,0.58,0.06,0.37,0.04,1.0499999999999998,80,14.71,63.18,1.81,18.95,1.35,0.31,27.05,0.15,10.36,0.46,14.68,1.24,27.67,13.45,4.64,40.97,17.19,18.99,15.75,7.1,0.728,0.086,0.354,8.1,8.286,0.386,0.365,0.399,0.54
pokemon dash,42.0,28.0,Ambrella,ds,1.0,2683.0,2004,Racing,Nintendo,0.21,0.14,0.38,0.04,0.77,46,37.77,29.5,17.63,10.43,4.68,2.13,5.67,4.26,21.28,6.38,14.89,16.31,4.96,1.42,22.7,28.23,14.52,9.19,26.45,21.61,0.353,-0.101,-0.333,4.8,2.833,-0.039,-0.067,-0.083,-0.004
pokemon mystery dungeon: explorers of sky,495.0,26.0,ChunSoft,ds,1.0,1180.0,2009,Role-Playing,Nintendo,0.58,0.44,0.44,0.12,1.58,54,7.95,64.48,1.38,24.67,1.52,0.19,30.64,0.0,5.9,0.19,11.8,0.76,24.55,23.6,2.38,41.75,28.69,9.36,11.47,8.72,0.737,0.142,0.407,9.0,9.128,0.427,0.407,0.426,0.515
pokemon mystery dungeon: gates to infinity,199.0,46.0,Spike Chunsoft,3ds,1.0,1557.0,2012,Role-Playing,Nintendo,0.44,0.3,0.47,0.06,1.27,59,26.4,55.47,6.27,10.78,1.09,0.72,10.42,0.43,10.42,0.72,25.76,2.46,36.18,7.09,5.79,37.3,18.34,16.49,17.89,9.98,0.533,0.008,-0.359,6.4,5.8,0.045,0.01,0.036,0.031
pokemon pinball: ruby & sapphire,67.0,22.0,Jupiter Corporation,game-boy-advance,1.0,1194.0,2003,Misc,Nintendo,0.68,0.38,0.44,0.05,1.55,81,17.21,62.09,6.38,13.54,0.77,2.07,13.28,2.9,15.77,3.32,19.5,4.98,24.9,5.81,7.47,26.36,19.35,15.27,29.5,9.52,0.66,0.031,0.629,7.7,8.0,0.445,0.433,0.441,0.612
pokemon ranger,86.0,21.0,HAL Labs,ds,1.0,752.0,2006,Role-Playing,Nintendo,1.29,0.04,0.73,0.12,2.18,69,18.25,51.27,4.92,21.99,3.57,0.38,7.89,0.25,20.18,1.13,33.33,3.01,19.8,3.51,10.53,36.25,32.31,9.02,13.01,9.41,0.523,0.055,0.524,6.9,6.778,0.372,0.364,0.373,0.516
pokemon ranger: guardian signs,64.0,25.0,Creatures Inc.,ds,1.0,1483.0,2010,Role-Playing,Nintendo,0.51,0.17,0.58,0.06,1.32,68,21.44,62.38,3.87,11.07,1.24,0.2,11.53,0.4,14.91,0.99,32.6,1.59,24.06,5.37,8.35,37.22,34.02,10.19,9.37,9.2,0.684,0.073,0.18,8.0,7.647,0.306,0.281,0.299,0.369
pokemon ranger: shadows of almia,92.0,24.0,Creatures Inc.,ds,1.0,694.0,2008,Role-Playing,Nintendo,0.95,0.54,0.62,0.18,2.29,68,19.09,61.82,3.33,14.1,1.66,0.63,10.5,0.16,13.79,0.63,29.31,1.72,29.62,6.43,7.21,35.22,34.77,7.37,11.57,11.06,0.589,0.039,0.118,7.8,7.579,0.243,0.22,0.204,0.255
pokemon rumble blast,82.0,36.0,Ambrella,3ds,1.0,1783.0,2011,Action,Nintendo,0.47,0.26,0.35,0.07,1.15,56,23.84,54.26,5.83,14.56,1.51,0.19,15.19,0.19,15.58,1.35,22.69,3.65,25.58,7.12,8.46,40.48,16.8,22.03,15.68,5.0,0.678,0.033,-0.015,6.7,7.6,0.222,0.19,0.199,0.277
pokemon rumble world,106.0,16.0,Ambrella,3ds,1.0,10994.0,2015,Action,Nintendo,0.0,0.01,0.08,0.0,0.09,58,23.23,59.47,6.18,10.13,0.99,1.42,31.62,1.71,7.98,1.99,7.41,3.7,19.09,19.37,5.7,16.97,5.66,35.09,37.64,4.64,0.557,-0.004,-0.412,6.1,5.65,0.03,-0.008,-0.007,-0.046
pokemon super mystery dungeon,361.0,44.0,Spike Chunsoft,3ds,1.0,1704.0,2015,Role-Playing,Nintendo,0.46,0.31,0.33,0.08,1.1800000000000002,69,5.08,52.49,1.17,36.17,5.08,0.65,27.88,0.32,3.89,0.16,13.94,0.65,24.47,26.58,1.46,47.17,13.92,16.83,18.77,3.32,0.587,0.063,0.214,8.2,7.745,0.284,0.264,0.29,0.364
pokemon trozei!,17.0,32.0,Genius Sonority Inc.,ds,1.0,3383.0,2005,Puzzle,Nintendo,0.26,0.0,0.31,0.02,0.5900000000000001,74,17.63,49.15,11.53,16.27,5.42,1.47,5.88,2.21,23.53,2.94,24.26,9.56,13.24,0.74,16.18,29.97,10.9,15.71,27.72,15.71,0.542,0.065,0.382,8.0,7.0,0.33,0.318,0.397,0.603
pokemon xd: gale of darkness,171.0,27.0,Genius Sonority Inc.,gamecube,1.0,1593.0,2005,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,1.24,64,13.07,72.08,2.65,11.4,0.8,0.26,13.59,0.0,8.08,0.13,21.41,0.77,42.18,11.15,2.44,35.05,32.53,9.21,14.35,8.87,0.692,0.122,0.209,8.2,8.429,0.335,0.311,0.324,0.379
pokepark 2: wonders beyond,70.0,18.0,Creatures Inc.,wii,1.0,2628.0,2011,Action,Nintendo,0.27,0.2,0.27,0.05,0.79,60,37.5,47.6,10.1,3.85,0.96,0.67,9.4,1.34,17.45,2.01,32.89,4.7,22.82,4.03,4.7,41.39,38.1,7.33,8.42,4.76,0.756,0.111,0.322,7.7,8.222,0.392,0.368,0.373,0.464
pokken tournament,333.0,76.0,Bandai Namco Games,wii-u,1.0,2244.0,2016,Fighting,Namco Bandai Games,0.47,0.22,0.16,0.07,0.92,76,6.51,73.72,0.7,17.67,1.4,1.75,18.34,1.31,11.35,1.75,20.52,3.06,30.13,7.42,4.37,34.53,14.39,17.99,25.54,7.55,0.656,0.077,0.39,7.3,8.292,0.373,0.356,0.366,0.466
port royale 2,46.0,20.0,Ascaron Entertainment,pc,1.0,13625.0,2004,Strategy,Ascaron Entertainment,0.0,0.03,0.0,0.01,0.04,75,11.54,50.0,0.0,34.62,3.85,0.0,35.71,0.0,14.29,0.0,21.43,0.0,7.14,21.43,0.0,18.75,18.75,6.25,31.25,25.0,0.377,0.115,0.044,8.1,8.0,0.173,0.159,0.137,0.068
portal 2,2351.0,66.0,Valve Software,"playstation-3, xbox-360, pc",3.0,1503.33,2011,Shooter,Valve,2.57,1.46,0.03,0.53,4.59,95,7.02,75.63,1.0,15.84,0.52,0.28,2.13,0.14,32.15,0.9,31.73,4.16,5.01,1.56,21.94,58.5,23.93,6.43,6.54,4.6,0.669,0.141,0.521,8.826,9.015,0.445,0.432,0.459,0.552
post mortem,39.0,25.0,Microids,pc,1.0,15711.0,2003,Adventure,Microids,0.0,0.01,0.0,0.0,0.01,71,8.0,54.0,0.0,38.0,0.0,0.0,0.0,0.0,48.48,0.0,15.15,3.03,3.03,0.0,30.3,46.25,27.5,3.75,10.0,12.5,0.899,-0.023,-0.236,7.4,5.667,0.196,0.147,0.224,0.324
praetorians,54.0,23.0,Pyro Studios,pc,1.0,13496.0,2003,Strategy,Eidos Interactive,0.0,0.04,0.0,0.0,0.04,78,0.0,75.0,0.0,20.0,5.0,0.0,16.67,0.0,0.0,0.0,50.0,0.0,33.33,0.0,0.0,27.27,13.64,6.82,25.0,27.27,0.368,0.065,0.272,8.2,8.0,0.235,0.227,0.244,0.295
predator: concrete jungle,14.0,17.0,Eurocom,"playstation-2, xbox",2.0,9209.5,2005,Action,Vivendi Games,0.17,0.09,0.0,0.03,0.29,46,1.59,42.86,0.0,47.62,7.94,0.0,6.25,0.0,12.5,0.0,37.5,3.13,21.88,3.13,15.63,30.84,24.3,8.41,16.82,19.63,0.609,0.057,0.732,7.15,9.083,0.474,0.468,0.509,0.643
prey,1371.0,76.0,Arkane Studios,"playstation-4, xbox-one, pc",3.0,9879.5,2006,Shooter,Take-Two Interactive,0.27,0.06,0.0,0.04,0.37,79,2.26,52.16,0.21,42.51,2.87,0.71,1.19,0.0,4.76,0.24,42.62,0.48,44.29,5.24,0.48,61.89,22.59,6.29,7.07,2.16,0.51,0.09,0.19,8.031,7.891,0.26,0.243,0.26,0.306
primal,54.0,36.0,SCE Studio Cambridge,playstation-2,1.0,4498.0,2003,Action,Sony,0.21,0.17,0.0,0.06,0.44,73,3.8,73.42,0.63,22.15,0.0,0.0,5.81,0.0,23.26,0.0,51.16,1.16,9.3,2.33,6.98,26.05,21.57,11.76,19.61,21.01,0.443,0.149,0.492,8.8,9.0,0.365,0.362,0.359,0.419
prince of persia trilogy,85.0,21.0,Ubisoft,playstation-3,1.0,3886.0,2010,Action,Ubisoft,0.17,0.25,0.0,0.09,0.51,81,2.42,68.12,0.97,26.09,2.42,1.06,8.51,1.06,8.51,0.0,20.21,0.0,52.13,7.45,1.06,27.25,16.08,15.53,24.8,16.35,0.483,0.057,-0.096,8.0,7.389,0.138,0.114,0.132,0.135
prince of persia: the forgotten sands,132.0,69.0,Ubisoft Montreal,"wii, playstation-3, xbox-360, pc, ds, psp",6.0,6827.17,2010,Action,Ubisoft,0.8300000000000001,0.95,0.02,0.32,2.12,74,25.61,60.9,6.92,5.88,0.69,0.0,2.11,0.0,43.16,0.0,19.47,6.32,4.21,0.0,24.74,37.74,31.7,7.92,11.13,11.51,0.449,0.05,0.21,7.211,7.265,0.234,0.22,0.243,0.314
prince of persia: the sands of time,541.0,44.0,Ubisoft,"playstation-3, pc, playstation-2, xbox, game-boy-advance, gamecube",6.0,4347.0,2003,Action,Ubisoft,1.81,1.46,0.0,0.36,3.63,92,9.19,70.84,0.63,18.07,1.27,0.23,1.64,0.23,30.99,0.23,35.45,3.76,4.93,1.64,20.89,39.33,30.56,7.73,11.67,10.71,0.512,0.149,0.407,8.368,8.467,0.357,0.348,0.358,0.397
prince of persia: the two thrones,100.0,46.0,Ubisoft,"playstation-3, pc, playstation-2, xbox, gamecube",5.0,5128.0,2005,Action,Ubisoft,1.01,0.27,0.0,0.12,1.4,85,3.58,69.7,0.83,24.24,1.65,0.42,2.95,0.42,28.69,0.0,41.35,1.69,5.06,3.38,16.03,39.48,29.16,6.06,12.52,12.77,0.414,0.133,0.231,8.137,7.593,0.258,0.248,0.262,0.266
prince of persia: warrior within,101.0,55.0,Ubisoft Montreal,"pc, playstation-2, xbox, psp, gamecube",5.0,3807.33,2004,Action,Ubisoft,1.17,1.2,0.0,0.27,2.64,83,2.58,62.02,0.26,32.82,2.33,0.0,3.48,0.0,23.04,0.0,49.13,2.17,10.43,1.3,10.43,37.82,25.46,8.94,14.57,13.22,0.445,0.118,0.353,8.536,8.389,0.306,0.298,0.299,0.366
prinny: can i really be the hero?,52.0,45.0,Nippon Ichi Software,psp,1.0,11092.0,2008,Platform,Tecmo Koei,0.02,0.01,0.05,0.01,0.09,72,1.5,14.29,0.0,48.5,35.71,0.0,3.0,0.0,16.0,1.0,36.0,7.0,18.0,5.0,14.0,27.08,9.47,14.29,28.24,20.93,0.597,0.116,0.99,8.3,9.2,0.581,0.584,0.618,0.831
prison architect,347.0,37.0,Introversion,pc,1.0,15085.0,2016,Action,Introversion Software,0.01,0.01,0.0,0.0,0.02,83,3.66,59.15,0.61,31.71,4.88,2.15,11.83,2.15,9.68,2.15,13.98,3.23,39.78,11.83,3.23,30.99,7.51,11.74,38.03,11.74,0.3,0.076,0.074,8.1,8.122,0.147,0.137,0.147,0.154
prison break: the conspiracy,23.0,37.0,ZootFly,"playstation-3, xbox-360, pc",3.0,6922.0,2010,Action,Deep Silver,0.12,0.28,0.0,0.07,0.47,40,41.18,17.65,23.53,11.76,5.88,0.0,9.09,0.0,9.09,0.0,27.27,18.18,0.0,0.0,36.36,32.56,16.28,6.98,9.3,34.88,0.479,0.092,0.024,5.492,6.667,0.191,0.172,0.179,0.193
pro evolution soccer 2008,20.0,29.0,Konami,"wii, playstation-3, xbox-360, ds, playstation-2, psp",6.0,3967.17,2007,Sports,Konami Digital Entertainment,0.2799999999999999,3.38,1.3,3.51,8.47,76,5.77,84.62,2.88,2.88,3.85,1.2,15.66,3.61,6.02,0.0,43.37,0.0,21.69,8.43,0.0,16.95,45.76,2.82,22.6,11.86,0.434,0.005,0.076,7.036,7.364,0.167,0.149,0.128,0.156
pro evolution soccer 2010,59.0,42.0,Konami,"wii, playstation-3, xbox-360, pc, playstation-2",5.0,4550.17,2009,Sports,Konami Digital Entertainment,0.73,2.64,0.87,1.73,5.970000000000001,78,0.0,10.32,1.59,0.0,88.1,0.82,90.16,0.82,0.82,0.0,1.64,0.0,4.1,0.82,0.82,6.52,83.33,1.45,4.35,4.35,0.743,0.131,0.216,6.923,7.462,0.357,0.331,0.338,0.366
pro evolution soccer 2011,60.0,43.0,Konami,"wii, playstation-3, xbox-360, pc, playstation-2, 3ds, psp",7.0,5154.33,2010,Sports,Konami Digital Entertainment,0.55,2.28,0.91,0.78,4.5200000000000005,79,7.14,74.29,4.29,11.43,2.86,0.0,37.5,5.0,5.0,0.0,15.0,0.0,22.5,12.5,2.5,26.36,15.5,11.63,31.01,15.5,0.527,0.078,0.02,6.888,6.939,0.2,0.178,0.192,0.229
