GVID,GameID,Year,Genre,Publisher,developer,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,user_review_count,critic_review_count
760,760,2003,Role-Playing,CCP,CCP,0.21,0.0,0.19,0.0,0.02,322,22
761,761,2003,Role-Playing,Sony,Sony Online Entertainment,0.42,0.21,0.16,0.0,0.05,5,22
762,762,2003,Role-Playing,Sony,Sony Online Entertainment,0.18,0.09,0.07,0.0,0.02,5,16
763,763,2005,Action,THQ,Cranky Pants Games,0.29,0.16,0.1,0.0,0.03,12,34
764,764,2004,Strategy,Vivendi Games,Elixir Studios,0.01,0.0,0.01,0.0,0.0,107,51
765,765,2002,Role-Playing,Ubisoft,Sting,0.08,0.06,0.02,0.0,0.0,8,20
766,766,2015,Shooter,Take-Two Interactive,Turtle Rock Studios,1.76,0.78,0.71,0.05,0.22,962,46
767,767,2006,Racing,Nintendo,Monster Games Inc.,0.55,0.4,0.03,0.08,0.04,34,57
768,768,2009,Racing,Nintendo,Monster Games Inc.,0.28,0.26,0.0,0.0,0.02,17,29
769,769,2001,Action,Sony,Deep Space,0.54,0.21,0.16,0.12,0.05,21,19
770,770,2009,Simulation,Sony,SCEE London Studio,1.28,0.37,0.6900000000000001,0.04,0.18,12,35
771,771,2003,Racing,Nintendo,Amusement Vision,0.66,0.41,0.11,0.12,0.02,245,50
772,772,2003,Racing,Nintendo,Suzak,0.15,0.11,0.04,0.0,0.0,32,31
773,773,2001,Racing,Nintendo,Nd Cube,1.04,0.39,0.16,0.37,0.12,41,19
774,774,2009,Shooter,Warner Bros. Interactive Entertainment,Monolith Productions,1.08,0.52,0.41,0.01,0.14,112,68
775,775,2011,Shooter,Warner Bros. Interactive Entertainment,Day 1 Studios,1.0699999999999998,0.5499999999999999,0.36,0.02,0.14,174,71
776,776,2007,Shooter,Vivendi Games,Day 1 Studios,0.09,0.07,0.01,0.0,0.01,17,43
777,777,2007,Shooter,Vivendi Games,TimeGate Studios,0.01,0.01,0.0,0.0,0.0,149,27
778,778,2001,Racing,Electronic Arts,EA Sports,0.21,0.12,0.0699999999999999,0.0,0.02,16,13
779,779,2002,Racing,Electronic Arts,EA Sports,0.17,0.08,0.06,0.02,0.01,42,11
780,780,2009,Racing,Codemasters,Sumo Digital,1.42,0.2299999999999999,0.92,0.0,0.27,13,29
781,781,2010,Racing,Codemasters,Codemasters Birmingham,2.3,0.43,1.4,0.09,0.38,110,46
782,782,2011,Racing,Codemasters,Codemasters,2.4600000000000004,0.33,1.57,0.13,0.43,66,61
783,783,2012,Racing,Codemasters,Codemasters,1.7200000000000002,0.23,1.1,0.05,0.3399999999999999,76,42
784,784,2015,Racing,Codemasters,Codemasters,0.94,0.1699999999999999,0.63,0.03,0.11,63,46
785,785,2012,Racing,Codemasters,Codemasters,0.65,0.13,0.41,0.0,0.11,31,33
786,786,2008,Role-Playing,Microsoft,Lionhead Studios,4.3,2.51,1.27,0.11,0.41,884,95
787,787,2010,Role-Playing,Microsoft,Lionhead Studios,5.44,3.68,1.28,0.05,0.43,786,88
788,788,2012,Role-Playing,Microsoft,Lionhead Studios,0.29,0.18,0.09,0.0,0.02,94,70
789,789,2005,Role-Playing,Microsoft,Lionhead Studios,0.07,0.01,0.05,0.0,0.01,734,54
790,790,2013,Role-Playing,Nippon Ichi Software,Compile Heart,0.21,0.05,0.05,0.09,0.02,56,31
791,791,2009,Action,Playlogic Game Factory,The Game Factory,0.3399999999999999,0.25,0.06,0.0,0.03,13,47
792,792,2008,Role-Playing,Bethesda Softworks,Bethesda Game Studios,9.94,5.56,3.11,0.16,1.11,2071,84
793,793,2015,Role-Playing,Bethesda Softworks,Bethesda Game Studios,12.28,5.42,5.04,0.25,1.57,6882,59
794,794,2004,Role-Playing,Avalon Interactive,Interplay,0.12,0.07,0.04,0.0,0.01,24,33
795,795,2010,Role-Playing,Bethesda Softworks,Obsidian Entertainment,8.42,4.75,2.5900000000000003,0.14,0.94,1812,81
796,796,2006,Action,Take-Two Interactive,High Voltage Software,0.1999999999999999,0.18,0.0,0.0,0.02,28,35
797,797,2012,Action,Activision,Heavy Iron Studios,0.54,0.26,0.21,0.0,0.07,64,28
798,798,2005,Action,Activision,7 Studios,1.01,0.8,0.12,0.0,0.09,7,46
799,799,2007,Action,Take-Two Interactive,Visual Concepts,0.7599999999999999,0.49,0.19,0.0,0.08,13,30
800,800,2012,Role-Playing,Nintendo,Level 5,1.13,0.33,0.37,0.37,0.06,290,51
801,801,2004,Shooter,Ubisoft,Crytek,0.05,0.0,0.04,0.0,0.01,1217,72
802,802,2008,Action,Ubisoft,Ubisoft Montreal,3.5,1.15,1.84,0.03,0.48,373,75
803,803,2012,Shooter,Ubisoft,Ubisoft Montreal,7.449999999999999,2.47,3.72,0.12,1.14,5838,43
804,804,2014,Shooter,Ubisoft,Ubisoft Montreal,8.660000000000002,2.8400000000000003,4.45,0.19,1.18,2954,83
805,805,2006,Shooter,Ubisoft,Ubisoft Montreal,0.25,0.2,0.03,0.0,0.02,42,46
806,806,2012,Simulation,Focus Home Interactive,Giants Software,1.52,0.22,1.03,0.02,0.25,10,17
807,807,2001,Action,Wanadoo,Tecmo,0.1999999999999999,0.11,0.0699999999999999,0.0,0.02,116,22
808,808,2003,Action,Ubisoft,Tecmo,0.16,0.08,0.06,0.0,0.02,145,40
809,809,2005,Action,Take-Two Interactive,Tecmo,0.08,0.04,0.03,0.0,0.01,101,46
810,810,2014,Action,Nintendo,Koei Tecmo Games,0.11,0.0,0.03,0.08,0.0,291,60
811,811,2001,Action,Eidos Interactive,Kronos Digital Entertainment,0.18,0.1,0.07,0.0,0.01,32,15
812,812,2004,Action,Hip Interactive,DC Studios,0.14,0.1,0.04,0.0,0.0,0,15
813,813,2008,Racing,System 3,Eutechnyx,0.17,0.06,0.08,0.0,0.03,15,37
814,814,2006,Strategy,Sony,Mind Control Software,0.15,0.14,0.0,0.0,0.01,28,53
815,815,2005,Sports,Electronic Arts,EA Canada,0.15,0.11,0.02,0.01,0.01,27,39
816,816,2013,Sports,Electronic Arts,EA Canada,17.16,2.84,11.14,0.2,2.98,563,41
817,817,2014,Sports,Electronic Arts,EA Sports,19.020000000000003,3.2,12.4,0.13,3.29,1193,47
818,818,2015,Sports,Electronic Arts,EA Sports,16.43,2.98,11.29,0.11,2.05,564,45
819,819,2016,Sports,Electronic Arts,EA Vancouver,6.9,0.5,5.48,0.0699999999999999,0.85,418,51
820,820,2008,Sports,Electronic Arts,EA Canada,8.66,1.7,4.02,0.08,2.86,72,51
821,821,2009,Sports,Electronic Arts,EA Sports,10.73,1.94,6.23,0.07,2.49,134,63
822,822,2010,Sports,Electronic Arts,EA Sports,12.55,1.94,8.01,0.09,2.51,198,66
823,823,2012,Action,Electronic Arts,Electronic Arts,16.150000000000002,2.64,10.25,0.23,3.03,534,48
824,824,2002,Sports,Electronic Arts,EA Canada,4.17,0.76,2.71,0.05,0.65,27,15
825,825,2003,Sports,Electronic Arts,EA Canada,4.39,0.92,2.87,0.04,0.56,42,20
826,826,2004,Sports,Electronic Arts,EA Canada,4.88,1.08,3.13,0.04,0.63,15,34
827,827,2012,Sports,Electronic Arts,EA Canada,2.66,0.55,1.72,0.0,0.39,42,29
828,828,2006,Sports,Electronic Arts,EA Canada,0.75,0.43,0.23,0.02,0.07,22,30
829,829,2006,Sports,Electronic Arts,EA Canada,0.03,0.02,0.01,0.0,0.0,13,49
830,830,2004,Fighting,Electronic Arts,EA Sports,2.16,1.59,0.35,0.0,0.22,10,47
831,831,2011,Fighting,Electronic Arts,EA Canada,1.95,0.8500000000000001,0.8400000000000001,0.0,0.26,160,59
832,832,2005,Fighting,Electronic Arts,EA Sports,1.63,1.27,0.22,0.0,0.1399999999999999,13,48
833,833,2006,Fighting,Electronic Arts,EA Chicago,5.57,3.93,1.1,0.02,0.52,57,67
834,834,2009,Fighting,Electronic Arts,EA Canada,2.96,1.87,0.75,0.0,0.3399999999999999,49,76
835,835,2013,Fighting,Ubisoft,Ubisoft,0.1999999999999999,0.11,0.07,0.0,0.02,216,39
836,836,2009,Role-Playing,Aspyr,Big Blue Bubble Inc.,0.0999999999999999,0.09,0.0,0.0,0.01,12,10
837,837,2001,Role-Playing,Square,TOSE,0.52,0.29,0.2,0.0,0.03,84,15
838,838,2009,Role-Playing,Square,Square Enix,0.73,0.25,0.12,0.32,0.04,24,37
839,839,2007,Role-Playing,Square,Square Enix,0.67,0.22,0.01,0.42,0.02,25,41
840,840,2009,Action,Square,Square Enix,0.41,0.22,0.08,0.08,0.03,59,53
841,841,2014,Role-Playing,Square,Racjin,0.52,0.15,0.07,0.28,0.02,115,57
842,842,2006,Adventure,Ubisoft,h.a.n.d. Inc.,0.25,0.11,0.01,0.12,0.01,28,42
843,843,2007,Role-Playing,Square,h.a.n.d. Inc.,0.21,0.09,0.0,0.11,0.01,10,34
844,844,2004,Role-Playing,Nintendo,TOSE,1.19,0.64,0.24,0.29,0.02,79,40
845,845,2007,Simulation,Square,TOSE,1.57,0.54,0.05,0.91,0.07,93,30
846,846,2011,Role-Playing,Square,Bullets,0.55,0.13,0.09,0.27,0.06,109,41
847,847,2007,Role-Playing,Square,Square Enix,0.79,0.42,0.03,0.3,0.04,120,47
848,848,2003,Role-Playing,Square,Square Enix,2.13,0.82,0.37,0.89,0.05,195,44
849,849,2015,Role-Playing,Square,HexaDrive,2.03,0.52,0.39,0.96,0.16,522,77
850,850,2001,Role-Playing,Sony,SquareSoft,8.040000000000001,2.91,2.07,2.73,0.33,1910,53
851,851,2003,Role-Playing,Electronic Arts,SquareSoft,5.279999999999999,1.92,1.08,2.11,0.17,517,45
852,852,2002,Role-Playing,Unknown,SquareSoft,0.5,0.25,0.0699999999999999,0.15,0.03,51,49
853,853,2004,Role-Playing,Square,Square Enix,0.24,0.12,0.09,0.0,0.03,15,13
854,854,2006,Role-Playing,Square,Square Enix,0.23,0.06,0.05,0.1,0.02,22,7
855,855,2006,Role-Playing,Square,Square Enix,5.95,1.88,0.0,2.33,1.74,1238,64
856,856,2007,Role-Playing,Square,Think and Feel,1.4,0.34,0.42,0.54,0.1,64,44
857,857,2009,Role-Playing,Square,Square Enix,7.529999999999999,3.01,1.92,1.88,0.72,1901,83
858,858,2011,Role-Playing,Square,Square Enix,3.4200000000000004,1.14,1.05,0.91,0.32,894,53
859,859,2015,Action,Square,Square Enix,0.16,0.02,0.06,0.0699999999999999,0.01,458,20
860,860,2009,Role-Playing,Square,Matrix Software,0.6000000000000001,0.23,0.11,0.23,0.03,59,49
861,861,2001,Fighting,Ubisoft,Sun-Tec,0.2,0.09,0.03,0.08,0.0,11,16
862,862,2003,Strategy,Nintendo,Intelligent Systems,0.97,0.49,0.18,0.29,0.01,278,31
863,863,2012,Role-Playing,Nintendo,Intelligent Systems,2.0,0.89,0.45,0.53,0.13,1716,72
864,864,2005,Action,Nintendo,Intelligent Systems,0.54,0.29,0.08,0.16,0.01,258,42
865,865,2007,Strategy,Nintendo,Intelligent Systems,0.5100000000000001,0.28,0.03,0.17,0.03,262,36
866,866,2008,Role-Playing,Nintendo,Intelligent Systems,0.64,0.31,0.03,0.27,0.03,155,42
867,867,2004,Strategy,Nintendo,Intelligent Systems,0.8999999999999999,0.42,0.16,0.3,0.02,237,38
868,868,2005,Sports,505 Games,S-Neo,0.08,0.04,0.03,0.0,0.01,11,12
869,869,2011,Sports,Namco Bandai Games,Prope,0.42,0.16,0.0,0.25,0.01,13,9
870,870,2010,Action,Ubisoft,Koei,0.8200000000000001,0.13,0.05,0.6100000000000001,0.03,29,38
871,871,2012,Fighting,Tecmo Koei,Omega Force,0.3799999999999999,0.03,0.01,0.3399999999999999,0.0,23,19
872,872,2004,Racing,Empire Interactive,Bugbear,0.56,0.31,0.19,0.0,0.06,23,39
873,873,2006,Racing,Empire Interactive,Bugbear,0.1999999999999999,0.11,0.0699999999999999,0.0,0.02,78,44
874,874,2008,Racing,Empire Interactive,Bugbear,0.3,0.13,0.11,0.0,0.06,39,28
875,875,2007,Racing,Empire Interactive,Bugbear,0.12,0.07,0.04,0.0,0.01,50,44
876,876,2010,Action,Nintendo,Artoon,0.48,0.38,0.01,0.07,0.02,27,26
877,877,2007,Role-Playing,Sony,JapanStudio,0.3299999999999999,0.2,0.05,0.05,0.03,132,55
878,878,2009,Sports,Sega,Sports Interactive,0.0699999999999999,0.0,0.06,0.0,0.01,117,33
879,879,2010,Sports,Sega,Sports Interactive,1.26,0.0,1.01,0.0,0.25,99,23
880,880,2011,Sports,Sega,Sports Interactive,1.66,0.02,1.26,0.0,0.38,202,45
881,881,2012,Sports,Sega,Sports Interactive,1.17,0.0,0.95,0.0,0.22,274,37
882,882,2013,Sports,Sega,Sports Interactive,0.84,0.0,0.7,0.0,0.14,305,41
883,883,2014,Simulation,Sega,Sports Interactive,0.48,0.0,0.43,0.0,0.05,183,36
884,884,2015,Simulation,Sega,Sports Interactive,0.31,0.0,0.29,0.0,0.02,150,36
885,885,2005,Racing,Take-Two Interactive,Eutechnyx,0.38,0.21,0.13,0.0,0.04,0,13
886,886,2003,Racing,Empire Interactive,Razorworks,1.15,0.6,0.41,0.0,0.14,0,11
887,887,2004,Racing,Take-Two Interactive,Razorworks,0.51,0.33,0.14,0.0,0.04,0,12
888,888,2001,Role-Playing,From Software,From Software,0.09,0.02,0.02,0.04,0.01,8,13
889,889,2004,Action,Atari,Stormfront Studios,0.29,0.16,0.1,0.0,0.03,15,40
890,890,2011,Misc,Nintendo,Marvelous AQL,0.5,0.27,0.04,0.17,0.02,38,42
891,891,2012,Racing,Microsoft,Playground Games,2.02,0.82,0.98,0.04,0.18,700,83
892,892,2014,Racing,Microsoft,Playground Games,2.23,0.85,1.21,0.01,0.16,1258,85
893,893,2016,Racing,Microsoft,Playground Games,0.38,0.15,0.2,0.0,0.03,1382,94
894,894,2005,Racing,Microsoft,Turn 10,1.05,0.52,0.51,0.0,0.02,1044,79
895,895,2007,Racing,Microsoft,Turn 10,4.069999999999999,2.35,1.28,0.03,0.41,210,66
896,896,2009,Racing,Microsoft,Turn 10,5.52,2.99,1.92,0.1,0.51,467,90
897,897,2011,Racing,Microsoft,Turn 10,4.65,2.08,2.04,0.06,0.47,767,83
898,898,2013,Racing,Microsoft,Turn 10,2.17,1.21,0.78,0.01,0.17,1177,76
899,899,2015,Racing,Microsoft,Turn 10,1.75,0.69,0.89,0.03,0.14,945,86
900,900,2008,Role-Playing,Nintendo,RED Entertainment,0.8999999999999999,0.84,0.0,0.0,0.06,21,17
901,901,2010,Role-Playing,Nintendo,Artdink,0.68,0.32,0.0,0.34,0.02,19,8
902,902,2014,Role-Playing,Nintendo,Spike Chunsoft,0.36,0.08,0.04,0.23,0.01,33,25
903,903,2009,Role-Playing,Rising Star Games,Tri-Crescendo,0.38,0.17,0.12,0.06,0.03,47,41
904,904,2003,Racing,Midway Games,Midway,0.14,0.08,0.05,0.0,0.01,0,22
905,905,2003,Shooter,Electronic Arts,Io Interactive,0.88,0.52,0.28,0.0,0.08,48,26
906,906,2014,Role-Playing,Sony,Dimps Corporation,0.7799999999999999,0.22,0.14,0.32,0.1,302,39
907,907,2002,Racing,Electronic Arts,Page 44 Studios,1.17,0.6,0.43,0.0,0.14,24,25
908,908,2003,Simulation,Microsoft,Digital Anvil,0.05,0.02,0.02,0.0,0.01,236,39
909,909,2001,Misc,Sony,Harmonix Music Systems,0.18,0.09,0.07,0.0,0.02,9,26
910,910,2011,Action,Konami Digital Entertainment,Alpha Unit,0.2,0.16,0.03,0.0,0.01,11,11
911,911,2005,Action,Electronic Arts,EA Redwood Shores,0.92,0.73,0.1,0.0,0.09,18,34
912,912,2003,Strategy,Square,Square Enix,0.54,0.14,0.11,0.25,0.04,32,39
913,913,2010,Shooter,Square,Double Helix Games,0.56,0.24,0.14,0.13,0.05,34,52
914,914,2008,Shooter,THQ,Kaos Studios,0.5700000000000001,0.34,0.1699999999999999,0.01,0.05,35,55
915,915,2003,Shooter,Play It,Black Ops Entertainment,0.15,0.07,0.06,0.0,0.02,7,15
916,916,2006,Shooter,Sega,Pseudo Interactive,0.22,0.19,0.01,0.0,0.02,13,63
917,917,2006,Racing,Sega,Pseudo Interactive,0.19,0.14,0.03,0.0,0.02,18,43
918,918,2004,Strategy,THQ,Pandemic Studios,1.03,0.6900000000000001,0.27,0.0,0.07,13,67
919,919,2004,Role-Playing,Square,Racjin,0.26,0.13,0.1,0.0,0.03,16,21
920,920,2003,Role-Playing,Square,Racjin,0.5700000000000001,0.15,0.12,0.26,0.04,16,35
921,921,2005,Role-Playing,Empire Interactive,Natsume,0.09,0.05,0.0,0.04,0.0,7,15
922,922,2012,Simulation,Ubisoft,Tantalus,0.11,0.07,0.03,0.0,0.01,20,10
923,923,2001,Action,Acclaim Entertainment,Bizarre Creations,0.14,0.07,0.05,0.0,0.02,22,15
924,924,2003,Platform,SCi,Unique Development Studios,0.12,0.07,0.04,0.0,0.01,22,22
925,925,2004,Strategy,Crave Entertainment,Warthog,0.12,0.07,0.04,0.0,0.01,7,25
926,926,2001,Misc,Microsoft,Blitz Games,1.21,0.93,0.24,0.0,0.04,23,28
927,927,2007,Misc,Microsoft,Hudson Soft,0.16,0.14,0.01,0.0,0.01,18,47
928,928,2009,Action,Electronic Arts,Double Helix Games,1.09,0.78,0.18,0.0,0.13,9,59
929,929,2011,Adventure,Funbox Media,Santa Entertainment,0.11,0.08,0.02,0.0,0.01,9,9
930,930,2013,Misc,Nintendo,Intelligent Systems,0.24,0.06,0.06,0.11,0.01,153,60
931,931,2002,Misc,Nintendo,TOSE,0.6,0.43,0.16,0.0,0.01,6,14
932,932,2012,Role-Playing,Focus Home Interactive,Cyanide,0.5800000000000001,0.25,0.26,0.0,0.07,132,35
933,933,2007,Misc,Midway Games,Midway,2.5200000000000005,1.5,0.78,0.0,0.24,18,8
934,934,2008,Misc,Midway Games,Midway,1.91,1.3,0.44,0.0,0.17,8,7
935,935,2006,Adventure,Sony,SCEE London Studio,0.96,0.3,0.44,0.0,0.22,10,47
936,936,2009,Puzzle,505 Games,Office Create,1.37,0.8,0.43,0.01,0.13,6,17
937,937,2001,Action,Midway Games,Midway,1.51,0.8300000000000001,0.52,0.0,0.16,18,20
938,938,2005,Role-Playing,Midway Games,Midway,0.5900000000000001,0.34,0.19,0.0,0.06,13,38
939,939,2006,Shooter,Microsoft,Epic Games,6.12,3.54,1.91,0.07,0.6,1910,88
940,940,2008,Shooter,Microsoft,Epic Games,6.77,4.15,1.92,0.06,0.64,1630,90
941,941,2011,Shooter,Microsoft,Epic Games,6.23,4.05,1.62,0.07,0.49,2109,96
942,942,2013,Shooter,Microsoft,Epic Games,1.6100000000000003,0.92,0.53,0.03,0.13,1014,81
943,943,2015,Shooter,Microsoft,Splash Damage,3.01,2.38,0.32,0.0,0.31,882,74
944,944,2005,Action,Sony,Game Republic,0.23,0.11,0.09,0.0,0.03,35,49
945,945,2006,Action,Sony,Game Republic,0.7600000000000001,0.18,0.38,0.06,0.14,29,46
946,946,2002,Action,Capcom,Capcom,0.24,0.14,0.04,0.05,0.01,17,27
947,947,2007,Shooter,Vivendi Games,Bizarre Creations,0.26,0.24,0.0,0.0,0.02,12,55
948,948,2007,Action,Take-Two Interactive,Climax Studios,0.24,0.22,0.0,0.0,0.02,41,37
949,949,2007,Shooter,Sega,Polygon Magic,0.78,0.42,0.21,0.08,0.07,22,42
950,950,2010,Adventure,Capcom,Capcom,0.43,0.2,0.08,0.12,0.03,340,60
951,951,2009,Action,Atari,Terminal Reality,3.42,1.94,0.89,0.0,0.59,105,74
952,952,2001,Shooter,Interplay,Planet Moon Studios,0.06,0.03,0.02,0.0,0.01,104,27
953,953,2010,Action,PQube,Goshow,0.12,0.05,0.01,0.05,0.01,68,9
954,954,2003,Action,Acclaim Entertainment,Acclaim Studios Manchester,0.18,0.1,0.06,0.0,0.02,6,25
955,955,2008,Role-Playing,Nintendo,Paon Corporation,0.29,0.2,0.0,0.08,0.01,17,23
956,956,2011,Misc,Namco Bandai Games,Namco Bandai Games,1.65,0.48,0.68,0.33,0.16,38,28
957,957,2016,Simulation,Koch Media,Coffee Stain Studios,0.01,0.0,0.01,0.0,0.0,1057,39
958,958,2003,Strategy,Jaleco,Jaleco Entertainment,0.26,0.15,0.09,0.0,0.02,0,22
959,959,2015,Role-Playing,Namco Bandai Games,Shift,0.48,0.0,0.02,0.4599999999999999,0.0,120,35
960,960,2015,Action,Namco Bandai Games,Shift,0.27,0.0,0.0,0.27,0.0,90,18
961,961,2005,Action,Sony,SCE Santa Monica,4.449999999999999,2.71,1.29,0.02,0.43,26520,131
962,962,2009,Action,Sony,Bluepoint Games,2.95,1.84,0.56,0.0699999999999999,0.48,725,50
963,963,2007,Action,Sony,SCE Santa Monica,4.07,2.32,0.04,0.04,1.67,2187,70
964,964,2010,Action,Sony,SCE Santa Monica,5.48,2.97,1.65,0.13,0.73,3532,101
965,965,2013,Action,Sony,SCE Santa Monica,2.29,1.23,0.68,0.04,0.34,1594,89
966,966,2008,Action,Sony,Ready at Dawn,3.1900000000000004,1.48,1.01,0.04,0.66,1146,79
967,967,2010,Action,Sony,Ready at Dawn,1.01,0.41,0.36,0.03,0.21,916,73
968,968,2011,Action,Sony,Ready at Dawn,0.55,0.39,0.08,0.02,0.06,349,58
969,969,2010,Action,Namco Bandai Games,Shift,0.65,0.03,0.0,0.62,0.0,40,30
970,970,2002,Fighting,Atari,Inc.,0.8300000000000001,0.64,0.17,0.0,0.02,27,30
971,971,2002,Fighting,Atari,WayForward,0.28,0.2,0.07,0.0,0.01,0,14
972,972,2004,Fighting,Atari,Inc.,0.6000000000000001,0.33,0.21,0.0,0.06,14,22
973,973,2008,Action,Sega,Secret Level,0.66,0.32,0.25,0.0,0.09,19,33
974,974,2001,Role-Playing,Nintendo,Camelot Software Planning,1.77,0.93,0.38,0.4,0.06,313,29
975,975,2010,Role-Playing,Nintendo,Camelot Software Planning,0.8500000000000001,0.56,0.11,0.13,0.05,122,63
976,976,2010,Action,Activision,Eurocom,2.0,0.96,0.74,0.13,0.17,231,79
977,977,2011,Shooter,Activision,Eurocom,1.32,0.5800000000000001,0.5599999999999999,0.0,0.18,119,56
978,978,2004,Shooter,Electronic Arts,EA LA,1.61,1.26,0.22,0.0,0.13,11,55
979,979,2013,Adventure,Daedalic,Daedalic Entertainment,0.0699999999999999,0.0,0.06,0.0,0.01,245,34
980,980,2006,Role-Playing,JoWood Productions,Piranha Bytes,0.06,0.0,0.05,0.0,0.01,836,39
981,981,2003,Action,Microsoft,Rare Ltd.,0.15,0.11,0.03,0.0,0.01,33,42
982,982,2001,Shooter,Konami Digital Entertainment,Mobile 21,0.08,0.06,0.02,0.0,0.0,8,17
983,983,2004,Shooter,Konami Digital Entertainment,Treasure,0.0999999999999999,0.05,0.04,0.0,0.01,29,46
984,984,2001,Racing,Sony,Polyphony Digital,14.97,6.85,5.09,1.87,1.16,420,54
985,985,2004,Racing,Sony,Polyphony Digital,11.65,3.01,0.01,1.1,7.53,950,74
986,986,2010,Racing,Sony,Polyphony Digital,10.77,2.96,4.88,0.81,2.12,1385,82
987,987,2007,Racing,Sony,Polyphony Digital,4.21,1.28,1.83,0.57,0.53,78,67
988,988,2013,Racing,Sony,Polyphony Digital,3.65,0.71,1.8,0.4,0.74,1026,81
989,989,2015,Role-Playing,Nippon Ichi Software,Spike Chunsoft,0.13,0.03,0.02,0.07,0.01,103,33
990,990,2002,Racing,Atari,Melbourne House,0.08,0.04,0.03,0.0,0.01,0,9
991,991,2001,Action,Take-Two Interactive,DMA Design,13.11,6.99,4.52,0.3,1.3,1590,56
992,992,2008,Action,Take-Two Interactive,Rockstar North,22.49,11.53,7.65,0.5800000000000001,2.73,4210,86
993,993,2013,Action,Take-Two Interactive,Rockstar North,55.92,23.46,23.04,1.39,8.03,11701,66
994,994,2009,Action,Take-Two Interactive,Rockstar Leeds,2.44,0.87,1.0699999999999998,0.08,0.42,334,85
995,995,2005,Action,Take-Two Interactive,Rockstar North,11.250000000000002,4.46,4.23,0.31,2.25,391,65
996,996,2004,Action,Take-Two Interactive,Rockstar North,23.86,10.77,1.96,0.41,10.72,4278,80
997,997,2002,Action,Take-Two Interactive,Rockstar North,16.19,8.41,5.5200000000000005,0.47,1.79,2150,62
998,998,2006,Action,Take-Two Interactive,Rockstar Leeds,6.06,2.48,2.05,0.19,1.34,364,50
999,999,2002,Role-Playing,Ubisoft,Game Arts,0.49,0.14,0.11,0.2,0.04,65,19
1000,1000,2005,Role-Playing,Square,Game Arts,0.49,0.12,0.1,0.24,0.03,57,38
1001,1001,2002,Role-Playing,Enix Corporation,Game Arts,0.39,0.07,0.05,0.25,0.02,13,16
1002,1002,2012,Action,Sony,SCE Japan Studio,0.65,0.26,0.2,0.09,0.1,774,73
1003,1003,2015,Action,Sony,Bluepoint Games,0.12,0.02,0.05,0.04,0.01,515,62
1004,1004,2011,Adventure,DTP Entertainment,Wizarbox,0.13,0.02,0.09,0.0,0.02,109,27
1005,1005,2010,Misc,MTV Games,Demiurge Studios,1.2000000000000002,0.65,0.41,0.0,0.14,12,54
1006,1006,2011,Action,Warner Bros. Interactive Entertainment,Double Helix Games,0.6500000000000001,0.39,0.19,0.0,0.07,33,17
1007,1007,2008,Racing,Codemasters,Codemasters,2.07,0.68,1.05,0.04,0.3,120,45
1008,1008,2013,Racing,Codemasters,Codemasters,0.7500000000000001,0.15,0.46,0.01,0.13,183,51
1009,1009,2014,Racing,Codemasters,Codemasters,0.33,0.08,0.19,0.01,0.05,80,35
1010,1010,2003,Role-Playing,Atlus,Career Soft,0.11,0.06,0.04,0.0,0.01,31,19
1011,1011,2006,Role-Playing,Rising Star Games,Career Soft,0.22,0.11,0.08,0.0,0.03,32,7
1012,1012,2001,Racing,THQ,MTO,0.11,0.08,0.03,0.0,0.0,0,12
1013,1013,2006,Racing,Ubisoft,MTO,0.53,0.46,0.01,0.02,0.04,6,15
1014,1014,2005,Role-Playing,NCSoft,ArenaNet,0.02,0.02,0.0,0.0,0.0,325,53
1015,1015,2012,Action,NCSoft,ArenaNet,2.3,0.95,1.06,0.0,0.29,3273,69
1016,1016,2004,Fighting,505 Games,Arc System Works,0.0999999999999999,0.05,0.04,0.0,0.01,11,39
1017,1017,2006,Fighting,Majesco,Arc System Works,0.16,0.13,0.0,0.02,0.01,7,17
1018,1018,2001,Fighting,Sammy Corporation,Arc System Works,0.13,0.06,0.05,0.0,0.02,19,15
1019,1019,2002,Fighting,Sammy Corporation,Arc System Works,0.34,0.09,0.07,0.16,0.02,32,31
1020,1020,2016,Fighting,PQube,Arc System Works,0.13,0.03,0.02,0.07,0.01,143,30
1021,1021,2008,Fighting,PQube,Arc System Works,0.18,0.0699999999999999,0.05,0.04,0.02,12,10
1022,1022,2005,Misc,RedOctane,Harmonix Music Systems,2.3799999999999994,1.67,0.61,0.03,0.07,132,65
1023,1023,2009,Misc,Activision,Neversoft Entertainment,4.93,2.4,1.56,0.0,0.97,44,69
1024,1024,2007,Misc,RedOctane,Harmonix Music Systems,1.11,0.92,0.04,0.0,0.15,26,50
1025,1025,2006,Misc,RedOctane,Harmonix Music Systems,7.32,5.82,0.65,0.0,0.8500000000000001,159,69
1026,1026,2007,Misc,Activision,Neversoft Entertainment,16.419999999999998,11.15,2.5900000000000003,0.04,2.64,173,69
1027,1027,2015,Misc,Activision,FreeStyleGames,2.01,0.94,0.8,0.0,0.27,203,70
1028,1028,2009,Misc,Activision,Activision,0.37,0.13,0.2,0.0,0.04,5,30
1029,1029,2008,Misc,Activision,Neversoft Entertainment,4.3,3.38,0.43,0.0,0.49,34,59
1030,1030,2009,Misc,Activision,Neversoft Entertainment,2.7,1.38,1.01,0.0,0.31,65,62
